id_user,bulan,wants_ratio,fixed_costs_ratio,savings_rate,wants_frequency,small_leaks_ratio,night_owl_spending,weekend_surge,early_month_depletion,balance_volatility,survival_mode_days
USR-113,1,0.26617254973499777,0.7338274502650023,0.0035012559523809523,0.18181818181818182,0.18181818181818182,0.0,1.0466233513600476,0.8658536964285714,0.3043694116001541,2
USR-113,2,0.31107022652359073,0.6889297734764093,0.0039001309523809527,0.2727272727272727,0.18181818181818182,0.18181818181818182,2.3906678349573096,0.6787968273809524,0.25000911003245707,3
USR-113,3,0.2305571343207704,0.7694428656792294,-0.00031147619047619085,0.2857142857142857,0.14285714285714285,0.09523809523809523,1.7930828448521021,1.086665875,0.3435876555876554,1
USR-114,1,0.5531832348923432,0.44681676510765667,0.004631898617511521,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.11592281523424527,0.9739749032258065,0.2941673290716949,5
USR-114,2,0.5507778309738498,0.44922216902615014,0.006785216589861751,0.631578947368421,0.2631578947368421,0.15789473684210525,8.250505188861577,0.9909199400921659,0.11751908787650077,2
USR-114,3,0.6845432694289251,0.31545673057107465,-0.009011612903225807,0.6060606060606061,0.2727272727272727,0.15151515151515152,2.0778004601392417,0.9991941013824883,0.16973824126160605,4
USR-115,1,0.21638155599154052,0.712824610559109,0.25647531736526946,0.5,0.4375,0.0625,0.09228992077608902,0.9876128155688623,0.10293121053456011,4
USR-115,2,0.5871464141179322,0.20790399198345258,-0.2509785269461078,0.6666666666666666,0.3333333333333333,0.05555555555555555,2.435559985698536,1.024308113772455,0.4376398349468046,2
USR-115,3,0.6195878517585023,0.23495180804232602,-0.0007378383233532931,0.6666666666666666,0.2222222222222222,0.05555555555555555,17.481374004931215,1.0007378263473052,0.43066441651226717,2
USR-116,1,0.1668953936364776,0.7501646206067918,0.006215731578947368,0.2916666666666667,0.3333333333333333,0.08333333333333333,0.13205182067080584,0.9639110999999999,0.09597299759454872,4
USR-116,2,0.2724630525966029,0.727536947403397,-0.0022817947368421053,0.45454545454545453,0.2727272727272727,0.09090909090909091,9.214482680327622,0.9918595842105264,0.07178143034681263,7
USR-116,3,0.22598074560370518,0.6193221287819564,-0.0012920315789473683,0.3333333333333333,0.2222222222222222,0.0,0.7226106031519092,0.9980925315789474,0.3273730412233826,3
USR-117,1,0.17933030430985475,0.28548097247826,0.0025269636363636364,0.3888888888888889,0.4444444444444444,0.05555555555555555,0.05439585745652335,0.7752895343636363,0.39015848468113323,4
USR-117,2,0.21483360477514812,0.6151032272588483,-0.0005595757575757574,0.34146341463414637,0.24390243902439024,0.04878048780487805,1.4821633589974952,0.8215639424242425,0.2862841851568874,5
USR-117,3,0.1944301717603855,0.702444037311769,0.00016206666666666658,0.17142857142857143,0.2,0.11428571428571428,2.9797840274115375,0.8547588252727296,0.21224275528973874,13
USR-118,1,0.2415440049964203,0.7584559950035796,0.004672892744479495,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.11310874608699177,0.7251926750788644,0.3172941784200979,3
USR-118,2,0.1383652166811897,0.4930106893808868,0.003060539432176656,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.5227842931828484,0.835257545741325,0.28339471422705753,2
USR-118,3,0.18583576363785353,0.8141642363621465,-0.00454106309148265,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.8770340253200608,1.00114676340694,0.3418941804365181,3
USR-119,1,0.515017542800361,0.36145768863573435,0.0021860824742268043,0.53125,0.375,0.125,0.2582410184812166,0.9937654914089349,0.13233589946988641,3
USR-119,2,0.12151904489322402,0.878480955106776,0.001190127147766323,0.2608695652173913,0.21739130434782608,0.08695652173913043,2.9245534982854737,0.9990213917525773,0.3103786764731124,5
USR-119,3,0.40790342831748466,0.5920965716825153,0.002139725085910653,0.3055555555555556,0.3611111111111111,0.05555555555555555,1.4120170901708617,0.8495121304467355,0.19809371918922217,11
USR-120,1,0.44964657878072795,0.3713764514673924,0.004631420454545455,0.5714285714285714,0.21428571428571427,0.0,0.0,0.9427107727272727,0.08923587137270084,2
USR-120,2,0.5769518866413863,0.42304811335861375,0.006755187500000001,0.5,0.2727272727272727,0.0,11.926546881781489,0.9819442784090908,0.08227864652661353,5
USR-120,3,0.4467674233418462,0.5532325766581538,0.0010624886363636362,0.5238095238095238,0.23809523809523808,0.09523809523809523,22.50435487081706,0.993882403409091,0.03622475845740012,5
USR-121,1,0.1710742949855731,0.8289257050144269,0.020282779661016947,0.16,0.16,0.08,0.4233199992300664,0.8336330451977403,0.23273906656076906,4
USR-121,2,0.3890376701291945,0.6109623298708053,-0.008586807909604519,0.3888888888888889,0.16666666666666666,0.0,1.388233570905591,0.8174650395480225,0.27289249009835437,1
USR-121,3,0.21169036558229376,0.7883096344177064,0.3185593220338983,0.14285714285714285,0.0,0.07142857142857142,3.8102179409511368,0.9350947118644066,0.15821180856300474,4
USR-122,1,0.30550667224080413,0.5614077604076781,0.0167199497716895,0.41935483870967744,0.22580645161290322,0.06451612903225806,1.36929204937689,0.9450566666666667,0.1838800274968092,6
USR-122,2,0.4288751976754359,0.5711248023245643,-0.009923082191780824,0.47619047619047616,0.19047619047619047,0.14285714285714285,4.923790776425293,1.0055112602739724,0.26972412333468865,3
USR-122,3,0.45030268984525446,0.4800149375607514,0.01813909589041096,0.4117647058823529,0.14705882352941177,0.029411764705882353,1.7515898147601476,1.0006219863013701,0.23126301062889462,5
USR-123,1,0.14709041530212724,0.8529095846978728,0.1368022012012012,0.20833333333333334,0.20833333333333334,0.0,0.12424731547757357,0.7299447066966963,0.09852922325586104,8
USR-123,2,0.19206113391460342,0.45562264443788014,-0.1242491891891892,0.2916666666666667,0.16666666666666666,0.125,13.905347909065377,1.0402551741741741,0.1574449145198486,10
USR-123,3,0.2556687986431239,0.611557664643761,0.0726112972972973,0.24242424242424243,0.18181818181818182,0.06060606060606061,2.5152494268487127,1.0001152582582582,0.2894657658809308,8
USR-124,1,0.2243276613635736,0.44646075524271917,0.0019074679487179487,0.3793103448275862,0.1724137931034483,0.10344827586206896,2.0895308809626028,0.8706980064102565,0.34267435343993974,5
USR-124,2,0.16189777105338338,0.6174698495616093,0.007415467948717949,0.391304347826087,0.30434782608695654,0.17391304347826086,8.184517051417746,0.9329712179487178,0.1059826679289757,5
USR-124,3,0.1924827927089178,0.8075172072910822,-0.0028984551282051282,0.2857142857142857,0.2571428571428571,0.05714285714285714,1.1401618275108603,1.007120407051282,0.29488526426707423,8
USR-125,1,0.617764225146933,0.3268963351137253,0.25137572429906546,0.6296296296296297,0.1111111111111111,0.037037037037037035,0.6342786153071888,1.2808600841121496,0.08058271280039773,1
USR-125,2,0.4443381798299491,0.555661820170051,-0.19957975700934583,0.4642857142857143,0.2857142857142857,0.03571428571428571,2.261345612012265,0.9637545186915888,0.299500930613439,6
USR-125,3,0.30486563428686764,0.6951343657131323,-0.048143392523364484,0.3125,0.25,0.0,1.1481914068815555,1.0144711273831772,0.3559167321852845,1
USR-126,1,0.3379867487281066,0.662013251271893,0.004065251937984496,0.36666666666666664,0.26666666666666666,0.06666666666666667,0.41629859672504743,0.9858730542635661,0.294978730377738,6
USR-126,2,0.09279317888608127,0.9072068211139187,0.0033208643410852713,0.07142857142857142,0.21428571428571427,0.10714285714285714,0.6773082648344972,0.8676113837209303,0.2770138205304243,7
USR-126,3,0.11930395838472915,0.7784240684082564,-0.0040565271317829455,0.11764705882352941,0.17647058823529413,0.0,7.8154007370248415,0.9676874534883723,0.11709079438473843,3
USR-127,1,0.9008623717857149,0.09913762821428515,0.0034983702127659574,0.7058823529411765,0.23529411764705882,0.0,0.007775764487163712,0.9928140127659575,0.1778860329819515,2
USR-127,2,0.24657130100114014,0.7534286989988598,0.002461812765957447,0.4375,0.375,0.125,99.04431553760816,1.0000460595744682,0.0673904421427836,4
USR-127,3,0.30899095707943414,0.20043615334869547,-0.003437825531914894,0.47368421052631576,0.2631578947368421,0.05263157894736842,1.0028091904809768,1.0028125872340425,0.3177346891093153,1
USR-128,1,0.8295127478093457,0.15518543558926187,0.06815390322580646,0.7419354838709677,0.2903225806451613,0.12903225806451613,1.7412855050633917,0.9789629354838709,0.25539145102921035,4
USR-128,2,0.7505635069084896,0.24943649309151017,-0.06482982488479262,0.6521739130434783,0.30434782608695654,0.08695652173913043,16.189509558032437,0.9468057695852534,0.30349992752181404,5
USR-128,3,0.5585577232789041,0.44144227672109604,-0.0005996313364055298,0.5,0.20588235294117646,0.058823529411764705,3.241359530106575,0.985134723502304,0.26057344979413327,7
USR-129,1,0.14351642094427824,0.8564835790557218,0.002579742268041237,0.25,0.15,0.05,0.8858770418850147,0.8514263298969073,0.21349493984052784,5
USR-129,2,0.15727964657858293,0.842720353421417,0.11022486597938144,0.15384615384615385,0.07692307692307693,0.0,0.40175365088419085,0.9831012886597938,0.3409616151853569,3
USR-129,3,0.22395825960817242,0.7760417403918276,-0.07707376288659792,0.24242424242424243,0.2727272727272727,0.06060606060606061,1.2105201112258726,0.4733174261168386,0.35721382856116024,6
USR-130,1,0.6777884274986578,0.19265875556444123,0.006618125,0.7727272727272727,0.4090909090909091,0.0,0.0,0.9737599342105264,0.30386758564729954,2
USR-130,2,0.7196575851648847,0.2803424148351153,0.003175677631578948,0.6153846153846154,0.07692307692307693,0.15384615384615385,12.917337759760331,0.8843579997368421,0.09159043132130745,2
USR-130,3,0.345765413038408,0.6542345869615921,-0.004997973684210526,0.3076923076923077,0.23076923076923078,0.0,0.9046355557176103,0.9091340065789474,0.29277106793725205,5
USR-131,1,0.5058111784849412,0.3843293209180033,0.0020735,0.6470588235294118,0.2647058823529412,0.08823529411764706,0.0,1.1171189999999998,0.5318974752271856,2
USR-131,2,0.4988827835438816,0.5011172164561182,5.3714723926380546e-05,0.6129032258064516,0.3225806451612903,0.03225806451612903,3.5016499421351983,0.9971452515337423,0.2830720650760255,3
USR-131,3,0.40167748087655825,0.5983225191234418,0.24012914417177914,0.6923076923076923,0.15384615384615385,0.07692307692307693,1.0,1.0003240950920245,0.0,0
USR-132,1,0.05911712343785451,0.9408828765621455,0.11988625409836066,0.06060606060606061,0.12121212121212122,0.12121212121212122,1.0752014436840205,0.5698804344262295,0.1676241680603569,4
USR-132,2,0.1677684447858564,0.8010107924657841,-0.10911125409836066,0.2,0.1,0.1,17.626314012027578,1.008439762295082,0.026173430722397452,4
USR-132,3,0.5352931812995616,0.46470681870043806,-0.005620688524590163,0.35714285714285715,0.21428571428571427,0.0,2.7596049588052285,0.9630405901639344,0.22991065830337915,5
USR-133,1,0.09229020497595411,0.8696084652444764,0.00861201923076923,0.23809523809523808,0.3333333333333333,0.09523809523809523,0.0,0.9919625307692308,0.06867343237346128,4
USR-133,2,0.20891880163709262,0.4677005081530521,-0.0050348153846153845,0.45454545454545453,0.2727272727272727,0.0,4.5765786382554605,1.1592618307692306,0.2245267735721198,4
USR-133,3,0.22990791445751113,0.7700920855424889,0.0032165269230769234,0.15,0.1,0.0,2.530724686011338,0.9016348076923076,0.28264077092532996,5
USR-134,1,0.3421793377439671,0.6578206622560331,0.003340230452674897,0.4642857142857143,0.42857142857142855,0.07142857142857142,2.0198487646476404,0.9884906954732511,0.2251720093203023,3
USR-134,2,0.5488039550181856,0.45119604498181426,0.0032258312757201648,0.55,0.3,0.05,46.35481329452572,0.9551407400411529,0.17270044178457275,5
USR-134,3,0.5228729541285353,0.32479156854106506,0.12604793004115225,0.5714285714285714,0.32142857142857145,0.10714285714285714,6.498475253677771,1.0036472263374487,0.2652633859162636,3
USR-135,1,0.12088700196357476,0.7668378599803072,0.011614034482758622,0.21739130434782608,0.21739130434782608,0.13043478260869565,2.6388284618944406,0.9756813645320197,0.29360862331105586,4
USR-135,2,0.3251174865031625,0.6748825134968373,0.14830931527093597,0.2777777777777778,0.1111111111111111,0.1111111111111111,3.6934897344556465,0.9544042758620689,0.23628840482704838,3
USR-135,3,0.3106892236957876,0.6893107763042123,-0.14761096551724137,0.3157894736842105,0.05263157894736842,0.10526315789473684,5.5259637535273685,0.8113042709359607,0.23493473225359196,3
USR-136,1,0.585722485663956,0.31314658068213364,0.004408681818181818,0.4,0.35,0.05,0.4293632157057779,0.98714875,0.2964433482624693,5
USR-136,2,0.18164952739598794,0.10737642397780957,0.010529261363636364,0.25,0.5,0.0,91.78379355599003,0.9761100852272726,0.3208121322394026,4
USR-136,3,0.13000308831890756,0.5757794642141671,0.02826820454545455,0.3333333333333333,0.13333333333333333,0.06666666666666667,5.479749638976177,0.9916381027272728,0.016326597664183547,4
USR-137,1,0.17812303158354584,0.6923375892102424,0.003905736220472441,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.22562513028994746,0.9345525866141732,0.26964133161163906,3
USR-137,2,0.07315476917552377,0.9268452308244765,-0.001005775590551181,0.08333333333333333,0.08333333333333333,0.0,16.607298579435923,0.977489909448819,0.07586928068099387,4
USR-137,3,0.20365084806032865,0.7963491519396714,0.008822468503937008,0.3,0.15,0.1,1.9777232791001873,0.7409199212598425,0.2608038423585813,3
USR-138,1,0.8341330011805741,0.14982586697305625,0.016684985714285713,0.6785714285714286,0.32142857142857145,0.07142857142857142,0.025750814037851733,0.9832191190476189,0.3734737366968579,2
USR-138,2,0.563116737170792,0.4368832628292078,-0.012935133333333335,0.5909090909090909,0.18181818181818182,0.045454545454545456,14.834996761213578,0.9582986059999998,0.11012137819013364,4
USR-138,3,0.6037499741455689,0.39625002585443087,-0.0009063142857142854,0.55,0.25,0.0,22.227075490877205,0.9983050666666667,0.047604176653882085,6
USR-139,1,0.4183000303874806,0.5816999696125195,0.0027100769230769227,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.022523825126237053,0.9261257692307694,0.05561666242237256,5
USR-139,2,0.2588095858584067,0.7411904141415933,0.007084789743589745,0.15,0.1,0.05,3.1939519057372836,0.901053917948718,0.2190325757302102,6
USR-139,3,0.24780848088523175,0.7521915191147681,-0.0017498000000000012,0.2,0.13333333333333333,0.06666666666666667,1.691722624876742,0.9643500512820513,0.21100128728954387,3
USR-140,1,0.5960456646500673,0.40395433534993275,0.005686923076923076,0.5666666666666667,0.1,0.0,1.5709173890387995,0.9934877692307693,0.30152692333813785,2
USR-140,2,0.7550374425798908,0.2449625574201092,-0.0036236597633136094,0.5666666666666667,0.3333333333333333,0.06666666666666667,2.9215683588847146,0.9670811627218935,0.2770888900229664,7
USR-140,3,0.20674452516460085,0.7932554748353993,3.24378698224853e-05,0.5,0.16666666666666666,0.05555555555555555,16.92760916096064,0.9119809408284024,0.08711554587305974,4
USR-141,1,0.28993660196042104,0.710063398039579,0.014985933333333333,0.17391304347826086,0.2608695652173913,0.043478260869565216,2.017557728756697,0.9371796549019609,0.33688896965276216,4
USR-141,2,0.22676145387903512,0.7732385461209652,0.001084192156862746,0.15,0.2,0.05,1.3808611348554396,0.9595105019607842,0.3203664246413839,5
USR-141,3,0.2556688995315937,0.7443311004684063,-0.001110254901960785,0.17647058823529413,0.11764705882352941,0.058823529411764705,1.6088645996099704,0.6357966797647058,0.08835410651746181,6
USR-142,1,0.3965723349526716,0.6034276650473283,0.002394399061032864,0.5,0.3333333333333333,0.05555555555555555,0.22782387907378007,1.1338013615023477,0.23927321569896579,3
USR-142,2,0.35335049933087115,0.646649500669129,0.007124798122065727,0.4583333333333333,0.2916666666666667,0.041666666666666664,2.0149074166864547,0.9345740516431926,0.2806421538168328,3
USR-142,3,0.5353107849583105,0.3759688284822657,-0.0028031502347417836,0.5,0.22727272727272727,0.09090909090909091,1.1738229619199563,0.8389461492488262,0.1938784954308371,5
USR-143,1,0.42062866678425603,0.579371333215744,0.18845698784194528,0.5862068965517241,0.3448275862068966,0.034482758620689655,0.41559117080443714,0.99091585106383,0.1678888770980831,2
USR-143,2,0.5568132591916696,0.3021309566340815,-0.18431360486322187,0.65,0.2,0.05,4.711485651937742,1.368045188449848,0.21218764274048493,3
USR-143,3,0.4992943829536115,0.4727463926673614,0.0007962857142857144,0.5,0.16666666666666666,0.06666666666666667,2.6978920705756595,0.9595824376899695,0.2997932851683834,7
USR-144,1,0.12726764121064915,0.8727323587893507,0.007905383647798742,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.9854036415094339,0.016515350528254036,2
USR-144,2,0.3554162814080725,0.6445837185919273,-0.00410380503144654,0.2,0.4,0.13333333333333333,53.067442191246414,0.9491638616352203,0.3089501473219498,5
USR-144,3,0.42616680077927005,0.5738331992207301,0.0002305534591194968,0.45161290322580644,0.25806451612903225,0.06451612903225806,1.9978388070962085,0.9237136855345912,0.2286175007781623,7
USR-145,1,0.15499318846230448,0.5712231389165102,0.0024361423220973784,0.25,0.2,0.0,0.4675401786640305,0.9904360299625469,0.31407678041240145,2
USR-145,2,0.2347637264259564,0.5367842500753622,-7.815355805243449e-05,0.3181818181818182,0.22727272727272727,0.045454545454545456,3.751357764262567,1.2121810374531834,0.15591320233973677,2
USR-145,3,0.41368944422979126,0.5863105557702087,0.0027463670411985016,0.5333333333333333,0.26666666666666666,0.06666666666666667,2.012956078727298,0.9854756629213484,0.31047029667796117,3
USR-146,1,0.37474712389437403,0.39387957823932607,0.0100916875,0.2916666666666667,0.25,0.041666666666666664,0.359308163620347,0.9741336971153846,0.14156162899336744,10
USR-146,2,0.636420742814187,0.36357925718581285,-0.006530096153846153,0.5,0.45,0.0,5.506812201525425,0.907062606298077,0.19061612434168476,5
USR-146,3,0.14361069411276747,0.8563893058872326,0.008480908653846155,0.13043478260869565,0.21739130434782608,0.13043478260869565,1.6394835131598313,0.9415653942307692,0.2293839652627249,4
USR-147,1,0.3428673830662952,0.657132616933705,0.029539442211055277,0.47619047619047616,0.14285714285714285,0.14285714285714285,0.4293317720585273,0.9849376281407035,0.21103108044950267,4
USR-147,2,0.4119251584046035,0.43635298328684197,-0.02393978391959799,0.5,0.19230769230769232,0.038461538461538464,2.800214215551439,1.0206052613065326,0.2611221669446774,3
USR-147,3,0.3086662912276207,0.6913337087723792,0.34952320100502515,0.625,0.375,0.0,1.344222717063941,1.0029307487437187,0.3010527943242117,0
USR-148,1,0.7050732252847872,0.29492677471521295,0.005356904191616767,0.5333333333333333,0.26666666666666666,0.0,0.0055132095673492915,0.9938453832335328,0.3637505819620795,3
USR-148,2,0.4938795363649292,0.3903841127911008,0.1300760898203593,0.5652173913043478,0.21739130434782608,0.043478260869565216,7.279442073241369,0.9551270838323354,0.13677377072852656,3
USR-148,3,0.2720842927201311,0.522041068403638,-0.12567729341317366,0.3548387096774194,0.25806451612903225,0.0,1.401667025900966,1.0693225449101798,0.2402738009731841,5
USR-149,1,0.5115785542810266,0.4884214457189733,0.005941467857142857,0.4782608695652174,0.17391304347826086,0.13043478260869565,0.5295181714656579,0.9849082785714286,0.3139838342214465,3
USR-149,2,0.5019819036622948,0.498018096337705,0.12468175000000001,0.43333333333333335,0.26666666666666666,0.03333333333333333,3.0816917135192425,1.001455985714286,0.17268404161475406,1
USR-149,3,0.24359889312691974,0.5110092467902171,-0.12685283214285714,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.8445870105251927,0.9255655749999999,0.2899471782616224,6
USR-150,1,0.12041615006441958,0.8795838499355805,0.002627878048780488,0.2727272727272727,0.0,0.09090909090909091,0.043678298471822724,0.9607460810452959,0.06901610862979232,3
USR-150,2,0.39324947560847756,0.46811191733700525,0.05151233101045296,0.48148148148148145,0.18518518518518517,0.05555555555555555,1.1655414300967315,0.906809087108014,0.2391698346905255,7
USR-150,3,0.3569549452419314,0.6056665427293045,-0.048751240418118465,0.3,0.24,0.04,2.4137748880867096,0.9511031672473867,0.18277850387810907,9
USR-151,1,0.21146856713971035,0.6726576689163456,0.08629275418994413,0.2608695652173913,0.17391304347826086,0.043478260869565216,0.5154296154484045,0.9255765418994414,0.14583143553627526,6
USR-151,2,0.4494136685233891,0.5505863314766111,-0.05980324581005587,0.4074074074074074,0.2222222222222222,0.07407407407407407,6.854882477216824,1.0399247374301677,0.13878321611163133,4
USR-151,3,0.2167665862447968,0.713729319059418,-0.010502480446927375,0.4,0.3333333333333333,0.0,370.4047044207517,1.000872052178771,0.10959243989039615,2
USR-152,1,0.4825012578625488,0.4287853427874442,0.12029599539170507,0.5294117647058824,0.23529411764705882,0.08823529411764706,0.14899626145583333,0.877508718894009,0.19864957779278367,7
USR-152,2,0.6664269841313707,0.2264542394920762,-0.11252488940092166,0.6111111111111112,0.2777777777777778,0.1111111111111111,19.569288650101466,0.9902865760368664,0.1974668606378135,4
USR-152,3,0.1311497924158496,0.7608576112725498,-0.0048248617511520734,0.1875,0.3125,0.0625,0.44350014309792346,0.9925532534562213,0.2512447390780106,4
USR-153,1,0.4674085390878813,0.5325914609121187,0.004039187739463602,0.5217391304347826,0.043478260869565216,0.08695652173913043,1.117221279955468,0.9116596283524904,0.2240134983130988,4
USR-153,2,0.46051711490067254,0.5394828850993275,0.004682467432950191,0.23809523809523808,0.09523809523809523,0.09523809523809523,4.126117637588214,0.949458077394636,0.30182099798954004,5
USR-153,3,0.21036583877618678,0.7165229988936085,-0.0022806053639846747,0.29411764705882354,0.20588235294117646,0.058823529411764705,0.750790410825657,0.9764824444444445,0.3372398147316836,7
USR-154,1,0.3830203664902234,0.4529465993213162,0.01581068695652174,0.34615384615384615,0.23076923076923078,0.038461538461538464,0.9590346908134059,0.9770671739130434,0.21958584880933568,10
USR-154,2,0.12400019132560582,0.8759998086743943,0.6975862478260869,0.4,0.3,0.0,1.0,1.004161143478261,0.0,0
USR-154,3,0.15428712066466746,0.8457128793353323,-0.7049845913043479,0.3333333333333333,0.16666666666666666,0.0,43.68677103625983,1.003237195652174,0.0734178181307946,3
USR-155,1,0.7817630225671464,0.09703249036865681,0.002063057142857143,0.8,0.28,0.04,0.0,0.983515625,0.4646995204419017,2
USR-155,2,0.6431109364909853,0.3568890635090148,0.0014514892857142854,0.6190476190476191,0.14285714285714285,0.047619047619047616,20.956056488670107,0.9688692714285714,0.31508883647910213,3
USR-155,3,0.6846117853220621,0.26906337904104544,0.006589182142857143,0.64,0.24,0.12,7.89311284275618,0.9856447892857142,0.29052709750971684,3
USR-156,1,0.8275341473914585,0.11546319157828648,0.0020953232323232323,0.696969696969697,0.48484848484848486,0.12121212121212122,0.6631856401866362,0.9881291043771043,0.3020346588520501,4
USR-156,2,0.23489015952660933,0.7651098404733906,0.0002836195286195287,0.5238095238095238,0.23809523809523808,0.14285714285714285,7.859111958906647,0.9880152457912459,0.0063370182931365825,3
USR-156,3,0.5793776446999115,0.36081421829195043,0.007098720538720539,0.5714285714285714,0.2857142857142857,0.14285714285714285,2.806531290509137,0.9340454074074075,0.1798869437686129,4
USR-157,1,0.2125464613487819,0.7510925406598891,0.006865646525679759,0.2571428571428571,0.05714285714285714,0.17142857142857143,0.7205234601721694,0.7834832197885196,0.2504055214217042,10
USR-157,2,0.07454468225720969,0.7264095442021276,-0.0013141178247734137,0.16,0.12,0.08,4.922432587829831,0.6078859909365559,0.39627994665547067,3
USR-157,3,0.15941133556449916,0.7276257379822517,0.020391498489425983,0.16666666666666666,0.1388888888888889,0.05555555555555555,1.2416974298433585,0.698134836858006,0.26749877630969615,9
USR-158,1,0.19815030389390068,0.8018496961060994,0.011817135888501742,0.16129032258064516,0.0967741935483871,0.06451612903225806,1.8504299737905492,0.9815728850174217,0.2579711558225215,9
USR-158,2,0.07527948374891254,0.9247205162510873,-0.009615355400696864,0.08333333333333333,0.25,0.0,2.944027438793049,0.8227611511149825,0.27929735858145144,6
USR-158,3,0.0834614594871594,0.9165385405128408,0.015680066202090594,0.1111111111111111,0.16666666666666666,0.0,1.94155356983331,0.8879283989547038,0.23255093605296856,7
USR-159,1,0.050338251398537356,0.9496617486014628,0.002358938053097345,0.1111111111111111,0.0,0.0,0.06734362401390737,0.996831982300885,0.0409388418925536,6
USR-159,2,0.345014498925258,0.654985501074742,0.002807852507374631,0.2608695652173913,0.17391304347826086,0.043478260869565216,0.7197473130091766,0.6513949616519173,0.29751703855299666,4
USR-159,3,0.24170352051565647,0.7582964794843434,-0.0015457551622418875,0.21212121212121213,0.21212121212121213,0.09090909090909091,0.6319442409011736,0.6579849469026547,0.33857772706428607,7
USR-160,1,0.2313070102836518,0.6658195574512984,0.00205840329218107,0.36363636363636365,0.2727272727272727,0.09090909090909091,1.2001419399119349,0.9790050740740743,0.15000748911040154,5
USR-160,2,0.2013324969950141,0.7986675030049859,0.0051441893004115224,0.125,0.25,0.0,4.276561603798795,0.8648932016460905,0.23700869224177543,9
USR-160,3,0.15427693739752885,0.8457230626024712,-0.0045006954732510285,0.14285714285714285,0.17857142857142858,0.0,0.7491597774444305,0.8129256296296298,0.30564776179770675,4
USR-161,1,0.10117558633827128,0.7558840243703645,0.004440409375,0.19047619047619047,0.2857142857142857,0.047619047619047616,0.020331717479909212,0.990755453125,0.20673072490823832,5
USR-161,2,0.3657950568700787,0.5139786879203683,0.022756925,0.47058823529411764,0.11764705882352941,0.029411764705882353,0.8651064405385328,0.966211321875,0.2187984569393878,7
USR-161,3,0.5231357204414397,0.4768642795585605,-0.025207024999999997,0.42857142857142855,0.0,0.14285714285714285,2.1979946211259165,1.0252070249999998,0.2778966868553508,1
USR-162,1,0.5440559552890465,0.45594404471095357,0.006304987460815047,0.5238095238095238,0.14285714285714285,0.19047619047619047,0.013156463013296435,0.9768066583072099,0.03294842838926775,7
USR-162,2,0.61415679684384,0.25702303008892136,0.006857442006269593,0.5909090909090909,0.1590909090909091,0.06818181818181818,3.061493563768336,0.9567349561128528,0.24320378074314694,7
USR-162,3,0.4962736984876864,0.5037263015123137,-0.007577275862068966,0.52,0.32,0.08,70.08850990697783,1.0027241598746082,0.024048143923609818,5
USR-163,1,0.19499224212364213,0.8050077578763578,0.015874305309734514,0.24,0.24,0.08,0.6162207251211406,0.8994739734513275,0.3493384976509771,5
USR-163,2,0.24509266259513088,0.31648780213093647,-0.013249300884955751,0.16666666666666666,0.16666666666666666,0.08333333333333333,16.03843700494726,0.9244077256637168,0.03860561480973555,4
USR-163,3,0.10029211523767735,0.8997078847623226,0.01593399115044248,0.14634146341463414,0.14634146341463414,0.0975609756097561,1.5248116488696903,0.8919144203539825,0.2628321766505294,5
USR-164,1,0.562666145953438,0.3553838263455379,0.0054014921259842525,0.5483870967741935,0.22580645161290322,0.0,0.3974849827324227,1.2246938070866142,0.20670809603432844,3
USR-164,2,0.3223348463877432,0.6776651536122569,-0.0032434566929133864,0.4444444444444444,0.1111111111111111,0.0,2.3303951662942697,1.0016393543307087,0.2756002760380337,2
USR-164,3,0.3988059668650851,0.4865869210159754,0.22027741732283465,0.375,0.16666666666666666,0.08333333333333333,3.4868406283628435,1.009125374015748,0.182267841120891,0
USR-165,1,0.43501085463026756,0.5649891453697323,0.0108246,0.4166666666666667,0.25,0.125,1.6508055553129213,0.9558803644444444,0.22178748556451564,6
USR-165,2,0.06801218358729294,0.4368347796047323,-0.005762897777777777,0.10526315789473684,0.15789473684210525,0.0,6.194784833941917,0.968661008888889,0.17862402337669187,8
USR-165,3,0.26819427201891805,0.6748292205332428,-0.0010512533333333332,0.3181818181818182,0.13636363636363635,0.045454545454545456,1.0282770254564657,0.6109235599999999,0.33560317864439976,3
USR-166,1,0.10880390219405615,0.8911960978059439,0.008943719844357977,0.16129032258064516,0.1935483870967742,0.0,4.811337954773496,0.9301892723735409,0.25743302980520744,12
USR-166,2,0.1736706819765084,0.7902097958035088,-0.006932972762645915,0.12,0.16,0.04,1.3242216000940719,0.680142392996109,0.366341571839644,4
USR-166,3,0.23481063293198964,0.6363240951744288,0.09035041245136187,0.21052631578947367,0.21052631578947367,0.0,2.77610047836332,0.9886824435797666,0.1867488033696159,6
USR-167,1,0.08153774335993197,0.9184622566400681,0.012633953560371516,0.11428571428571428,0.17142857142857143,0.0,0.7052614025846726,0.9345907317027862,0.2308047829182769,4
